1416563,149237
768876,988925
1410790,787959
1209167,313498
911921,1031814
605121,467509
1296737,336081
1194104,1296601
617440,1286547
922783,1404226
1492464,912590
1531367,1226658
856185,1171747
1858325,681915
1334280,576839
257782,641328
18819,1221897
1818324,708974
534273,496486
1162793,766106
669375,1026538
1492489,731555
558732,1444189
313756,1125882
998556,838606
166164,827954
773499,1588473
376153,732104
540021,424757
768891,1645296
84917,245874
136419,1162700
777369,191433
1042518,1004346
848979,1042059
488556,772793
1092894,1745324
1171253,520795
293036,1756977
1636131,1124094
1254635,374468
990034,104379
1502339,1722344
700635,355199
4484,20143
1150461,1005300
1614337,263346
498584,732359
1335866,1153516
466100,1452338
1715494,931199
765895,235203
145883,176684
1181517,888312
735476,1483899
228613,88881
276557,1197622
119748,300108
990034,720538
5610,219769
947055,1347168
745915,1555824
1301604,819039
359737,363762
111464,952052
731271,609024
1808432,546545
1002221,945999
767178,852503
782543,416618
1043844,594252
462665,765788
1403589,917475
385947,111560
322757,855157
399371,398359
1472496,1050392
471522,762195
1314375,1779633
1722744,147478
1467667,1626452
1284750,62115
548186,216836
804535,671643
767365,59610
1397457,925612
1406563,1169635
750590,1396219
525984,1357324
1645471,295
28312,906431
1757407,1738735
1846469,1131838
1381543,871132
1566954,774558
1299060,1758985
1710049,1052313
1155666,671200
1853900,965223
275696,1257224
632051,283389
1061459,1236608
863860,1858891
380191,1752894
1702058,1235164
1548897,1409278
1552461,362002
177126,1572031
106802,307595
386863,330909
34364,715597
887559,71363
51236,616505
786549,897382
22790,517346
1466116,200167
1190613,1734135
1349376,1790839
1376419,444140
1178725,1788017
709065,877299
1275255,1227963
1356876,1599350
175284,1205822
1123707,124854
1183977,1441785
5184,1740930
1046298,619773
1162930,1774576
1724331,1710644
1229924,644034
263277,37864
37935,1294081
1682475,334062
1464295,585350
301576,547696
390604,1460483
389458,1314347
615915,60165
1465328,1716432
410034,756539
1175068,649390
348784,1504916
493926,429523
267504,764797
88099,1683482
1510598,521533
809183,1442437
1165877,267988
1712606,1259981
1605622,598064
1311048,1361482
1391746,785682
25856,1465968
68405,819350
954151,1641554
964308,371148
343519,799145
1572030,425074
1657173,1295950
1853012,148285
1633796,1564070
1470792,376024
921378,1412449
341490,1477200
1660979,527175
1123008,1726014
1456647,1594902
1795591,387800
1098268,151814
1730794,1190543
1254944,1214101
1820887,417830
1397450,1077815
1261702,1210487
236114,1840814
1707685,1240670
385555,159317
1371208,161202
1001693,653948
747756,791699
299462,109025
1201862,230248
1828630,569951
1022078,1138482
1752670,137928
604290,1851888
1725992,957784
822890,427168
1377425,1243652
1241915,1149154
1011798,1025826
984106,228570
412742,885155
432666,1603460
22924,1183421
1656593,592521
1021069,589597
33417,1759548
1270043,1242989
156457,147622
1074047,378560
794387,1040945
1643886,943925
229629,1463602
1293670,144237
1860573,874273
849897,34246
830693,265061
385921,686922
73899,158788
419151,466563
520038,783411
367811,639905
625975,1548668
492840,1682174
941426,229240
379354,1731253
1651538,263808
471568,627624
1075073,806147
1391638,618601
1566158,1516879
361716,1469517
47202,1669512
1588037,1231238
1239999,1214894
407210,1781431
727179,783296
466448,510404
135179,199182
51943,1575384
882737,113296
1653763,623116
1405799,1456735
864741,302828
1284540,1804698
11072,329026
1616134,703380
1493796,1161321
1669192,983511
247848,1158686
782772,424719
299371,179278
186501,4298
104450,530107
1552846,613732
1037419,531940
643066,853023
518484,1137979
20784,552909
152906,43938
1305838,1294285
45097,1515840
152928,1643187
108738,1277035
637354,1417004
1116588,39952
940119,1363714
53032,1012094
74982,1815135
3704,1081358
428515,1512343
1403018,1336514
1477663,281732
1580137,117812
422596,1763886
533877,1726501
116759,1839839
197451,1284498
893265,871137
1331884,1292190
361247,1232521
732592,730263
802033,35711
1518265,1203439
1694980,290772
436772,1763510
1646929,481727
1731311,954496
1634299,1086569
1726703,1277159
639885,255803
268590,884325
252406,1209661
44267,460928
636521,361142
1492383,1153162
1455130,687690
655229,1747779
396696,1205282
101902,457862
1185709,1860006
665248,1170530
365593,1068918
1049127,1700994
1437338,41908
1554434,1729891
981412,1834275
1098168,373954
1051230,1685877
1050572,830676
1093067,1219850
1217012,827416
51979,18013
186662,456759
527113,199370
97563,301370
1300486,360709
146339,162757
1774175,178331
204756,260843
1109401,932689
1538520,160307
477212,1035236
478671,710288
1183352,161004
1327923,1589826
1361388,246374
841513,1820061
1174197,594514
1205940,1811370
908052,1436661
1702397,23181
1813682,603646
2923,1518907
535482,501356
1746820,822795
943296,1034552
340186,1849059
742222,1778999
1622836,1109191
47215,1108917
554645,803305
859593,1555620
802929,1499437
719539,1059799
502112,1694707
1693989,1218359
738244,1773358
1154073,876937
834624,1647941
452399,98755
360378,1471434
1225837,1095578
25368,285790
1310129,639187
1532285,1734375
90850,871906
333791,387237
131352,242699
709305,1834695
1628562,617751
1172666,201855
157162,95146
120435,1119971
1559768,1782109
613759,508379
331837,1188664
893268,1388119
1327927,1476557
1282300,195380
289005,1401326
847262,836613
342680,1368313
230484,754710
181208,1191686
611549,1073750
1525560,1588951
1227839,683696
1209910,1861946
1349555,550820
1700397,726280
286783,1602473
428200,1417370
375463,1249940
305586,442366
1424010,980383
220485,75220
407294,1473593
1429569,399386
1411305,1220168
740046,765083
648376,1549579
1847502,1216472
1043196,1053629
1013502,471078
601841,854555
727358,743225
1061388,742073
1568084,1054919
1519454,681415
233517,625266
66716,1714167
934552,1244892
1675224,828292
6299,899739
845091,1437492
1113856,1192617
1307900,1147824
1466761,1861045
1603278,1088063
716592,1718900
1731444,646069
1069705,793551
327462,345034
1374350,1371327
463925,552239
600337,305632
346711,981044
1010514,94009
1659928,1814036
695551,227334
1172171,1581629
1269285,1317986
1384844,665341
872875,328658
1142805,444563
772884,1473749
914328,711041
805085,1703519
1219453,667671
423722,1721283
317611,505599
927728,1342221
182057,604372
1380168,498940
1423642,693363
81873,1458482
789547,1254428
661831,379214
1072710,297982
1668561,703151
1563710,1680194
721671,1324425
1134638,17374
1594689,1605016
857259,1046754
345621,1477678
577211,870126
764598,199930
937519,988567
814900,296420
1348329,167508
1040065,596734
1384835,730349
1718223,176833
1083127,647997
1270322,1195024
375097,1664014
1792986,590415
1395681,801493
529178,1806552
1765062,754400
1172933,1326255
998624,358628
1725645,1673491
1355338,885863
50018,1230234
1306206,1048122
1740017,794852
1598303,435658
1636669,67497
921638,85723
1425549,67773
1658835,905744
1242778,1264828
1423174,3655
581243,593273
709557,1221961
1433246,399748
333225,554143
334208,607636
1809778,717397
1326138,1210502
894343,898878
1464918,1105385
1687751,1848826
51818,1251922
688845,633345
462602,897859
1633232,518304
1046174,280957
1406758,1696556
101668,471854
1632462,182365
83214,811416
239045,884518
76541,174235
985612,528656
885086,1533978
216125,1199042
902624,1218993
386072,1610225
956898,1249153
1024812,883497
961773,999738
1601338,1824348
675883,623185
24771,771845
1758780,125963
1431685,1851061
1167733,1392360
1193635,927887
126624,522291
103786,1479436
1855640,1726090
1221113,1822194
1140766,315717
672376,1372643
642347,165864
1252145,486994
1818364,1478333
1766663,42713
751170,1240670
558057,164617
1330140,13010
217787,1819844
518049,915330
1067792,1447433
261479,1654570
1470734,606366
1008235,1194344
616964,871112
230114,1482447
1428510,462296
1553812,962707
1515457,1247492
807446,1429796
42185,984365
779743,1330095
679913,830099
1522314,1836542
1662632,229730
1195241,123169
333601,751529
81701,1141383
190075,704737
268098,177302
1570871,655683
524268,1121916
628484,750128
145061,1660021
388400,725339
880187,1663793
1726590,951506
1254047,366106
1580788,655665
29822,822184
721724,70587
1227455,646512
1598154,1391749
430708,798922
431847,820757
1709727,1723570
550879,334342
1072599,74983
1314545,1296171
47699,808164
673408,1139910
1418897,1412590
1348380,1339904
440211,1703659
1028210,1795633
371008,1321792
77923,1846839
338836,1411750
1678557,115399
266912,1507804
1063943,10003
377274,404265
1193860,932202
1452479,582181
103796,1761371
1266290,737618
1660446,1844170
1777927,617822
419687,1288433
1403637,1168616
1766793,618242
767385,354216
942493,1391631
614501,1707435
362009,1596327
1596734,236436
63216,854625
222363,1472315
1798196,1453874
272546,846917
842065,1819084
1392492,188087
1774404,1373322
1689233,360852
1452446,614833
856697,1591426
67062,879595
1279778,910311
1561501,1285673
616395,1775963
78807,619003
724349,299018
740731,1627026
1688908,1745876
1227875,1098516
1186418,925198
875446,773514
1587076,1524825
1749114,1180748
944661,1678236
999207,557594
101302,1755394
900766,1299549
98323,1157968
391808,1287544
1474456,356997
487381,356056
24951,790460
438511,1498662
795595,473184
1581678,1092670
683886,1583992
1172446,134799
989646,236116
397213,457776
758194,282557
166572,198920
139819,1753152
1282949,341180
1003756,1279355
1231671,1050957
1404978,689140
1829654,1379557
931796,1235242
977719,1200774
1564203,362607
1359436,619523
1660327,1250520
172193,1132784
1330402,1782390
637408,1295451
494422,178915
393101,199390
1149476,561541
1211112,1525415
1725602,753794
286548,230466
6477,283521
1203663,1465659
1234480,54203
739790,1638173
1858313,170368
1162852,481423
914109,283124
1437859,702498
1428093,176050
615768,536418
1028399,1777947
639410,259911
1837059,1556274
521663,598994
551024,120726
767917,1527035
1803872,1578158
1275580,1598857
1715865,667640
1175997,1079187
1327209,8411
535695,1550476
1013257,494518
1039600,112278
1468630,1046950
1648274,688231
39123,1082810
380859,503558
1068321,1355429
427088,678817
849583,140721
1390888,353204
229023,235848
1217502,1764072
870553,437653
747175,730376
1727462,1392586
641999,951758
491168,1220319
1408097,193881
1657473,264923
1342085,120290
1327981,1833882
1414918,144859
504708,434399
1180848,328765
1486210,127281
629979,646692
1142985,1244449
1419797,112914
1500773,1648602
287186,903814
1259796,1729089
913068,1486308
1045737,875716
568199,218764
823149,1849816
1266387,51809
1294369,488782
560431,1297868
1807207,1398287
905494,1571861
1746012,667100
599584,273192
110632,395340
1618689,1715972
1237254,1082810
958559,840534
1320100,1342138
1363490,93549
972424,1360977
1372221,732734
1730230,209576
170711,1611359
1663388,1502272
931345,641265
1522314,1775985
1438378,884124
597487,385947
2348,1622
1445767,633630
801561,1798630
464175,56662
327903,72732
561179,793428
1696652,804913
1357118,593303
368431,1490412
1064389,483771
1201284,429458
482622,1312067
1768231,405339
934440,1289247
145669,1420007
657412,1437141
36213,1358195
1075603,573540
654443,531256
516644,341140
230327,1555437
1657627,756849
655901,484535
1423227,1328922
1522505,1608739
24587,743291
1321934,1817343
1613258,960663
1454727,1099023
659621,1588433
599134,282205
854256,854896
1700527,1289904
40219,1296775
714499,1252345
1115688,1208884
314301,168309
171863,977610
68603,891563
939517,1221130
1663319,742784
1262665,36655
1251845,218581
563720,401960
1830188,243555
868844,1152795
188436,506710
604372,1458983
1837666,478063
1042063,1350712
802532,1805548
1698843,520709
1050515,611306
1244430,947338
1435843,273725
736498,686388
292495,182400
1268871,371632
1177122,488189
1459258,307194
1296456,1310290
230780,912503
324849,969568
1467746,1723610
1187476,1670610
1567291,544881
1102217,55894
960745,1135076
1844689,1537838
1657323,713694
1384223,977480
367434,714105
1104815,1821469
431080,108077
876722,603408
1213313,1445929
1414076,856789
997316,843199
334735,1535294
1533227,926569
1493457,500480
1717040,1759928
1796067,301988
863872,1644044
781491,895987
299915,1349369
859308,776503
1673874,529039
1455364,987780
946802,344350
633028,1631256
1183419,180226
1520657,217731
1260580,134562
989865,813071
15050,58146
1511635,1823977
304578,850507
1571002,1122121
1842742,1821824
341802,1840522
1204633,174396
566780,1540352
1114709,431068
947852,1532858
70959,967025
297148,1512078
971476,954814
28486,242004
228910,1157174
1091716,970429
667635,430202
328224,844773
52994,717985
1546063,1305369
1661689,627029
280350,1433753
602094,299040
1770894,1786312
1164400,1730443
83002,792211
1465889,248340
984277,1608168
1736319,347418
1533515,1223927
1020969,173611
374606,1652317
1849366,171470
306572,1466552
552991,15328
1729855,1700644
1742264,1279359
1316240,564148
602924,942221
981204,1380704
157676,898393
569265,888426
277370,356214
352835,1091732
356194,1205309
971796,1029900
1736829,1670212
166085,157047
1825612,1380228
1492489,160468
762634,53121
432795,911579
1268211,177370
682530,1227748
1496971,194868
1416667,467737
691988,1597563
1357247,1094407
904899,528578
1317648,292683
1783688,1413959
936260,724782
1108306,1185547
1262170,1176238
914823,782797
1699121,94025
1673744,1607727
277107,1651019
1623677,535403
1075144,1611794
505004,1533582
1616572,1247189
536158,305739
962137,1622442
147023,641765
781535,1786311
746267,493921
275777,259366
1500188,1445220
477826,682424
821324,994415
604455,607354
1778093,1678935
1751069,665413
1775741,1533906
404728,175547
1531346,454242
984077,145381
154999,126880
263553,898061
449000,1382629
995258,1021815
1405926,1532037
935066,1256715
555307,1370096
1552975,76220
61727,929605
1833958,1731190
1209587,1737779
399798,1101471
916859,1680801
1233180,485490
1632068,959895
702854,809057
1317334,1475276
1307393,288398
1337613,1320566
1328223,1313663
1441100,1611358
657575,1043270
1675569,506213
1364777,1839470
1312216,1780665
765370,212876
880995,1215094
1029953,210615
984577,923407
33742,839028
193664,612216
1175476,889983
1551109,549710
1117915,1166298
1029235,343609
151375,957696
670252,1766256
1448694,152161
1653898,39171
637360,436865
947441,601519
1496123,1105945
1102304,321338
122686,760261
1657158,306788
1195426,1548972
437017,1595534
725387,1538978
820053,1524956
359789,1481777
1653088,437263
1231979,792261
1339995,1339479
1531565,1650988
745043,1697873
1772587,456559
522530,356311
443558,511577
874729,92027
257042,1212301
1642881,1850675
1238936,1421884
1804809,1098590
1496537,1209365
50818,180127
1422003,872043
513643,788989
142812,1683639
1682693,848049
1693018,283895
590056,996979
588326,512370
315056,498845
1432914,1853415
1292805,533166
109454,1635570
1260654,1840007
1222936,418497
178637,326758
141098,210797
16747,631880
1377164,1166397
68892,38430
361952,1286499
1091572,972196
993478,560711
88841,715604
618494,1754766
547994,1707006
1244882,820757
710974,1212675
519408,625629
926559,1677529
1693190,662701
1565411,164333
640378,439592
20945,226287
668575,1430484
1160788,218725
1034319,684038
1051979,1614562
1515484,1456207
998878,683397
268872,577792
996310,914008
1314746,1309019
988492,1299685
482613,857066
690493,284626
777939,988736
1488700,902726
1102531,216519
420529,1130949
139410,102072
1392107,793594
950799,943984
547326,237645
1374496,538194
1016286,116467
1051436,944455
665376,403171
1115997,6171
1359281,237751
1217968,1568170
1639134,1363998
441084,556759
259964,1812062
665843,299964
1795345,880470
1679681,1545450
1284268,899745
1808118,976376
1496078,777379
1770356,48926
756435,1760777
1154763,1205167
1258101,1460387
127599,1268161
1604070,1327398
660876,497483
953706,43608
203378,1786129
1348064,1606073
1832700,1634266
748667,1556030
1451665,1827321
815230,557399
583712,345989
807619,1820273
817302,1194113
389082,1386040
830224,131263
39284,530233
1475614,1153386
907664,1458090
1750170,1767083
1523458,952865
450273,1155304
1776393,1500058
1533447,731960
1533054,540037
1580220,984864
1859089,1203168
435104,855058
1452783,1494152
1613215,901841
1111915,923943
396036,694883
1821683,1444773
1851669,1836733
1442250,941303
1546368,310661
1404838,1589149
58824,774107
1133192,1821655
515808,466089
1233995,1367293
1527785,424908
957544,193620
873053,793762
88977,557113
136729,273480
103191,94674
1692131,1498664
228120,296583
1593824,67936
203311,454655
1757667,1602057
586343,7686
1148827,698374
1767706,368579
1596345,791514
520829,1605016
589308,396368
1072012,1677719
1268802,196071
398256,1570992
621479,347437
142834,1759857
889731,978540
45496,528336
296041,1516474
657023,638369
1705776,1443387
870961,1666498
171254,66852
1684178,252799
639834,496755
1642297,710883
1768913,210865
628017,105678
1148010,1713858
1105771,1070776
744962,1096678
572942,1744843
282596,606412
293220,413313
772302,558968
429607,308533
1665165,401433
206078,203423
1434360,536520
49736,159777
227205,283772
1587332,1336402
94197,397102
1832837,310755
1273743,1843273
1236714,1227289
946892,521690
354921,944233
1502485,1300107
1425403,1687921
1351597,741182
1130921,31873
53803,945365
34372,1258404
1428503,1022290
399895,1584009
631963,108172
1203108,1710786
1789355,1425051
1428491,1506928
1568390,688109
1206266,1509209
1775243,1613631
1141883,72875
1368237,19358
491752,1670785
395869,1742315
1654305,71161
1013123,1093076
233802,239369
1851318,703132
1766670,886561
1016152,1648531
1128229,400676
1053258,1788671
1604991,221555
1669840,139214
815434,1219401
1699388,655625
1200453,92473
749171,1745232
1257100,454844
158302,293460
164601,380671
1005164,223754
703474,1710697
805478,1365957
1273181,671729
118397,1713746
842588,427240
1403191,1651339
694977,895694
1599889,280606
103469,416939
986747,224287
72598,1623477
1505701,1657240
621600,127854
1804506,264221
1351130,383668
1079969,1730727
108691,1100331
1440448,1581170
1302125,1529556
254548,229446
1543623,845171
1841055,408729
1716503,881789
888391,574496
328479,1276535
291354,91806
589511,443078
599346,1011078
362719,1452228
892679,72632
890368,1638214
933788,597342
914411,366795
1116880,440460
1416272,350361
1275040,43863
1130166,1720930
344645,1490414
570003,1151646
325354,1780379
1806335,1469090
1306414,1329815
1403520,476279
110212,1074951
1696540,1587416
208330,1497644
219161,108572
726910,974068
927881,1103342
395701,276984
1835805,1538387
1349074,1725095
437545,1141585
1585256,1787379
243464,290736
265221,1724267
1091386,1444872
1526613,503970
684636,986975
1345003,477203
599435,983651
1762267,808598
1568849,627098
1236281,833071
277780,449945
170892,1492507
945482,1677583
1292012,650342
1414320,526997
1466219,1018203
964704,1020889
1047602,1170226
1642364,507737
231609,1347627
234774,1280308
1467781,375783
97175,179618
1850236,1819013
1324960,662503
1812231,1697550
1293147,818021
608917,1204170
727130,15780
1605765,570639
158652,1764605
1860563,1114296
930796,983347
771885,286765
692814,879725
1478777,699629
208231,1221989
1636585,933557
1717536,174103
1329505,1393929
1767399,1676420
1142273,1643989
1232444,1695560
1712789,1111532
1571878,879026
194856,1532900
357902,603617
649232,1563334
658699,504949
978734,1528154
404592,206102
362986,762581
1000879,104947
1052405,1283096
435163,1440625
1847058,91916
1145556,1113673
689439,123205
144795,1486618
727865,1703235
1270224,841094
1084809,503921
1247846,223354
1180773,462060
162084,1658370
1472608,851286
818025,835358
309482,284962
399436,261789
485303,518152
694178,505792
1263897,1355673
603107,1855346
754270,1806624
420221,277359
1459022,417737
839590,709335
483019,1693334
514410,1184779
580156,302014
865155,290933
757626,183804
1204100,1828723
1669354,1140573
1611929,41485
1042200,1679487
1331501,1685209
1838940,189964
583729,1394765
1180442,1316006
1602985,741111
1002814,873209
1412992,826513
631312,666072
204704,1811535
1106269,387994
1314455,484012
389949,1590186
1238167,1151796
1308389,805556
1127954,558013
979793,318937
769770,766840
365209,1534407
1456726,1092302
1131363,724838
41849,243128
204683,1622028
90658,789761
273553,1110429
838545,190149
779632,91973
1195800,2612
1287888,170250
1751387,827270
1671573,1172882
1462142,753395
625717,1367553
1793078,68580
844214,1241431
447204,723744
1121714,898499
1099773,1034921
1683854,716147
89103,1472771
1177371,409486
1743566,228296
1274639,713247
1318246,1479694
430537,1320667
7619,752723
1484290,317502
1182494,516319
1532414,1179407
1605625,1696230
648281,28133
1751077,547134
1271986,1217560
682932,1127982
231470,1530466
412935,516579
1855410,231410
1492518,1499596
1712692,1796116
1547879,263414
601150,169106
1700745,379661
85057,305877
1822201,700242
1311751,708521
553038,594282
1666159,1495962
1427629,1471701
1726894,371307
527539,611770
1485098,1245639
489777,650858
1396069,849891
118339,1767361
1749351,1314802
1440304,1078690
826394,1818961
616652,1712766
737393,944417
1146152,305629
1793784,103127
1484308,616608
